codigo,cnpj,fundo,tipo,vl_pos,vl_compra,vl_venda
IRJS14,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,386589.58,0.0,0.0
PALFB6,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,141869.93,0.0,0.0
AGIZ11,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,82751.81,0.0,0.0
ALGTA4,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,269515.3,0.0,0.0
CGOS28,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,29666.03,0.0,0.0
CPFPA7,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,51826.33,0.0,0.0
CPIS14,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,65241.13,0.0,0.0
CPLD37,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,49924.79,0.0,0.0
EGIEB2,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,73017.28,0.0,0.0
ELET16,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,364927.56,0.0,0.0
ENAT14,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,115491.97,0.0,0.0
ENERB7,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,26915.64,0.0,0.0
ENGIC0,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,144506.29,0.0,0.0
MRSAC1,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,293246.99,0.0,0.0
MSGT33,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,4989.71,0.0,0.0
QMCT14,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,276205.83,0.0,0.0
RECV24,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,2908.93,0.0,0.0
RIS424,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,35080.3,0.0,0.0
SAPRA2,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,30497.74,0.0,0.0
SBSPJ8,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,483511.08,0.0,0.0
TIET29,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,2858.91,0.0,0.0
TSSG21,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,8398.28,0.0,0.0
MRSAB2,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,295427.52,0.0,0.0
MRSAC2,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,328830.37,0.0,0.0
QUAT13,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,184759.55,0.0,0.0
SAPRB3,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,61091.22,0.0,0.0
TRPLB7,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,23590.66,0.0,0.0
VIALA5,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,154455.4,0.0,0.0
VLIM15,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,588831.4,0.0,0.0
CESE32,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,466728.65,0.0,0.0
COMR15,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,298197.76,0.0,0.0
CTEE29,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,124965.48,0.0,0.0
ELET42,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,53983.13,0.0,0.0
FBRI13,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,8948.67,0.0,0.0
HSBH11,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,49737.01,0.0,0.0
ANHBB6,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,16970.35,0.0,0.0
BRST15,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,104071.96,0.0,0.0
CEROA3,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,298152.26,0.0,0.0
CMGTA1,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,357223.94,0.0,0.0
COMR14,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,370197.01,0.0,0.0
CPGTC0,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,154809.98,0.0,0.0
DESK18,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,416970.31,0.0,0.0
ELTN26,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,2150.29,0.0,0.0
ENAT13,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,114384.19,0.0,0.0
ENMTD5,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,973.87,0.0,0.0
HARG11,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,1036642.95,0.0,0.0
ISAEB8,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,1070.91,0.0,0.0
ITPE13,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,1069.37,0.0,0.0
MRSAA1,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,46136.89,0.0,0.0
MRSAA2,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,193630.52,0.0,0.0
MRSAB1,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,215287.36,0.0,0.0
PALFB3,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,84820.86,0.0,0.0
SAPRA3,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,1223.41,0.0,0.0
VLIM13,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,7265.97,0.0,0.0
VLIM18,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,101958.7,0.0,0.0
CEAP14,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,173403.27,0.0,0.0
CEEBE3,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,74240.32,0.0,0.0
CEPEA7,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,89830.3,0.0,0.0
EEELA1,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,35973.16,0.0,0.0
ENMTC5,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,7006.26,0.0,0.0
GASC15,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,2926.26,0.0,0.0
GASC19,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,77020.11,0.0,0.0
IRJS15,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,270370.16,0.0,0.0
ISAEC0,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,452387.2,0.0,0.0
MGPRA0,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,1142400.78,0.0,0.0
RIGEA3,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,18623.61,0.0,0.0
ROTY13,41.994.712/0001-50,ITAÚ DEB INCENTIVADAS FIF INCENTIVADO EM INFRA RF CRÉD PRIV - RESP LIMITADA,Debênture simples,11066.58,0.0,0.0
CEEBA7,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,11442.55,0.0,0.0
CEPEA3,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,10401.49,0.0,0.0
EBENA6,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,22333.5,0.0,0.0
ELET24,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,8531.99,0.0,0.0
HYPEA6,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,52821.87,0.0,0.0
NTSD16,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,5045.14,0.0,0.0
NTSD26,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,29352.64,0.0,0.0
NTSD36,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,49670.56,0.0,0.0
PASS12,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,8443.81,0.0,0.0
RDORD3,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,44862.1,0.0,0.0
RDORG9,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,43816.4,0.0,0.0
RENTE2,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,50704.56,0.0,0.0
RENTE3,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,47478.53,0.0,0.0
RSAN25,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,25865.02,0.0,0.0
SBSPB1,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,14104.41,0.0,0.0
TFLEA4,42.013.936/0001-05,ITAÚ FLEXPREV AGATA FUNDO DE INVESTIMENTO FINANCEIRO MULT CRÉDITO PRIVADO - RESP LIMITADA,Debênture simples,9109.68,0.0,0.0
AEGPA9,42.014.178/0001-31,SPX SEAHAWK PLUS PREVIDENCIÁRIO FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,313257.74,0.0,0.0
CPLD38,42.066.404/0001-28,RETOMADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,81659.03,0.0,0.0
ELET24,42.066.404/0001-28,RETOMADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,76787.88,0.0,0.0
LMTPA0,42.066.404/0001-28,RETOMADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,126207.25,0.0,0.0
NTSD16,42.066.404/0001-28,RETOMADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,36250.25,0.0,0.0
NTSD26,42.066.404/0001-28,RETOMADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,211991.3,0.0,0.0
NTSD36,42.066.404/0001-28,RETOMADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,57397.09,0.0,0.0
PASS12,42.066.404/0001-28,RETOMADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,77049.78,0.0,0.0
RDORD3,42.066.404/0001-28,RETOMADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,85451.62,0.0,0.0
SBSPB1,42.066.404/0001-28,RETOMADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,101985.76,0.0,0.0
TFLEA4,42.066.404/0001-28,RETOMADA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,Debênture simples,59718.99,0.0,0.0
CSMGB8,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,108388.01,0.0,0.0
CSMGB9,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,107340.6,0.0,0.0
QYAN11,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,128007.9,0.0,0.0
GSTS24,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,240683.26,0.0,0.0
AURP12,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,336652.4,0.0,0.0
AESLC2,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,99984.87,0.0,0.0
ALGAC2,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,110349.16,0.0,0.0
BARU11,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,21037.68,0.0,0.0
CCROB6,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,231259.01,0.0,0.0
CLCD26,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,105975.08,0.0,0.0
CLCD27,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,116267.78,0.0,0.0
CGOS34,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,196744.2,0.0,0.0
CMTR29,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,149099.01,0.0,0.0
BCPSA7,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,56784.33,0.0,0.0
PALFA3,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,96491.04,0.0,0.0
CTEE29,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,97629.28,0.0,0.0
CTRR11,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,190034.78,0.0,0.0
ERDVB4,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,15362.7,0.0,0.0
ELET14,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,285346.49,0.0,0.0
AXIA38,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,175539.22,0.0,0.0
ENEV19,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,56313.64,0.0,0.0
CESE32,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,232785.26,0.0,0.0
ENEVA0,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,56611.07,0.0,0.0
EGIEB2,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,92065.26,0.0,0.0
EGIEA6,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,104068.28,0.0,0.0
CSNP12,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,155535.05,0.0,0.0
ENTV12,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,187108.83,0.0,0.0
CPIS13,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,194076.05,0.0,0.0
SPRZ11,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,190898.91,0.0,0.0
APFD19,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,223973.15,0.0,0.0
GASC18,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,127488.77,0.0,0.0
GASC28,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,56511.83,0.0,0.0
FBRI13,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,63759.34,0.0,0.0
HVSP11,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,205473.56,0.0,0.0
HARG11,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,311524.49,0.0,0.0
IRJS15,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,285849.38,0.0,0.0
MGPRA0,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,118677.59,0.0,0.0
MRSAB1,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,203505.47,0.0,0.0
MRSAB2,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,119823.75,0.0,0.0
MRSAB3,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,66020.69,0.0,0.0
NMCH11,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,117049.79,0.0,0.0
ODYA11,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,219460.79,0.0,0.0
ORIG12,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,93019.74,0.0,0.0
HZTC14,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,181079.6,0.0,0.0
UTPS21,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,118416.21,0.0,0.0
PRAS11,42.102.181/0001-07,ZURIQUE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,439371.37,0.0,0.0
