codigo,cnpj,fundo,tipo,vl_pos,vl_compra,vl_venda
ERDVC3,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,334817.73,0.0,0.0
ECER12,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,239302.38,0.0,0.0
ISAEB0,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,89715.76,0.0,0.0
ISAEA8,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,47975.52,0.0,0.0
ISAEB8,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,87817.19,0.0,0.0
PALFB6,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,104904.11,0.0,0.0
CSRNA1,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,199750.15,0.0,0.0
CSRNC0,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,458274.64,0.0,0.0
CPGTA1,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,725491.73,0.0,0.0
CPGTC0,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,97832.88,0.0,0.0
CPLDA1,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,151852.38,0.0,0.0
CPLD29,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,176050.39,0.0,0.0
CONF11,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,107013.87,0.0,0.0
CGASA2,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,459101.15,0.0,0.0
CGASB1,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,111522.11,0.0,0.0
COMR15,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,323917.57,0.0,0.0
COCEB2,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,181964.17,0.0,0.0
CEEBE3,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,506170.89,0.0,0.0
COMT11,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,336227.89,0.0,0.0
BCPSA7,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,424226.83,0.0,0.0
BCPSA5,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,153752.8,0.0,0.0
CHSF13,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,294942.8,0.0,0.0
CMGTA1,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,123351.88,0.0,0.0
CMGDA4,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,10039.06,0.0,0.0
CMGDB1,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,106188.81,0.0,0.0
CMGDB0,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,260750.06,0.0,0.0
EQMAA0,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,286975.69,0.0,0.0
EQPA19,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,144609.84,0.0,0.0
CEPEA6,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,226058.5,0.0,0.0
CGOSB0,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,174888.01,0.0,0.0
CGOS28,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,72656.68,0.0,0.0
CGOS16,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,67804.22,0.0,0.0
CGOS24,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,113832.11,0.0,0.0
CGOS13,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,146034.6,0.0,0.0
EEELB1,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,167286.41,0.0,0.0
EEELA1,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,204916.33,0.0,0.0
EEELA0,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,341608.53,0.0,0.0
MOTVB9,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,203305.08,0.0,0.0
CCROB6,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,121121.36,0.0,0.0
CCPV11,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,101704.59,0.0,0.0
CASN34,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,92020.6,0.0,0.0
CASN24,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,129989.94,0.0,0.0
CAEC12,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,160968.38,0.0,0.0
BTCL12,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,169246.24,0.0,0.0
BLMN12,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,115521.68,0.0,0.0
ANHBB6,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,222902.75,0.0,0.0
ALUP18,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,220308.07,0.0,0.0
AESLA5,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,40104.43,0.0,0.0
AURP12,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,20917.97,0.0,0.0
GSTS24,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,159355.08,0.0,0.0
RRRP13,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,125193.51,0.0,0.0
AEGE16,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,191322.7,0.0,0.0
CGBP14,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,190238.19,0.0,0.0
BTGH18,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,5213.44,0.0,0.0
ABSP12,52.984.620/0001-06,CENTAURO 7 FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA,Debênture simples,203475.54,0.0,0.0
CLCD16,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,406136.43,0.0,0.0
CCROB6,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,393938.39,0.0,0.0
CCROA5,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,644665.63,0.0,0.0
CMGTA1,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,406158.63,0.0,0.0
CESPA2,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,523807.31,0.0,0.0
GASP29,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,360355.98,0.0,0.0
CPGTA1,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,395170.08,0.0,0.0
RSAN44,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,170662.79,0.0,0.0
CPFPA9,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,996752.65,0.0,0.0
CSNAA4,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,186292.58,0.0,0.0
CSNAB6,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,114004.46,0.0,0.0
CMIN12,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,217755.96,0.0,0.0
CMIN21,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,137084.07,0.0,0.0
CTEE2B,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,1577795.39,0.0,0.0
ELET42,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,313925.74,0.0,0.0
ELET14,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,1279192.47,0.0,0.0
ELPLA5,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,965392.55,0.0,0.0
ENGIC0,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,404684.59,0.0,0.0
EGIEA0,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,530536.22,0.0,0.0
EGIEA1,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,330195.63,0.0,0.0
EGIEA6,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,518247.5,0.0,0.0
ENTV13,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,408585.0,0.0,0.0
GASC28,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,489060.36,0.0,0.0
TIET39,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,115679.71,0.0,0.0
HGLB23,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,276538.96,0.0,0.0
HARG11,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,756074.02,0.0,0.0
JALL14,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,502601.63,0.0,0.0
MRSAB1,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,84800.61,0.0,0.0
MRSAC1,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,541738.74,0.0,0.0
NMCH11,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,404003.94,0.0,0.0
NTSDA1,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,406176.59,0.0,0.0
PETR17,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,190561.87,0.0,0.0
PETR26,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,2521871.37,0.0,0.0
RESA14,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,176983.91,0.0,0.0
RESA27,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,547657.65,0.0,0.0
RUMOA2,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,28371.7,0.0,0.0
RUMOB5,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,237441.31,0.0,0.0
RUMOB6,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,469488.0,0.0,0.0
SBSPE9,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,1204190.66,0.0,0.0
SBSPF9,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,124641.35,0.0,0.0
SAPRB3,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,1012830.03,0.0,0.0
SUZBA0,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,2169013.54,0.0,0.0
TAEEB2,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,1094504.95,0.0,0.0
VALEC1,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,416239.6,0.0,0.0
VLIM19,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,409628.14,0.0,0.0
CDES11,53.180.706/0001-49,LUZERN FIF - CLASSE DE INVESTIMENTO EM RF INVESTIMENTO EM INFRA - RESP LIMITADA,Debênture simples,276854.94,0.0,0.0
ENEV15,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,399733.13,0.0,0.0
PETR17,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,163338.83,0.0,0.0
CPFGA2,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,1157025.58,0.0,0.0
CSNAA2,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,473982.64,0.0,0.0
JALL11,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,145142.68,0.0,0.0
PEJA11,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,589422.88,0.0,0.0
RESA27,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,297380.45,0.0,0.0
CESPA2,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,1303003.3,0.0,0.0
CPGT28,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,296312.34,0.0,0.0
CPFPA9,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,1151164.71,0.0,0.0
GASC28,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,1612661.32,0.0,0.0
VBBRA0,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,1003151.26,0.0,0.0
CSNAA5,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,172188.11,0.0,0.0
ENEVA0,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,317161.93,0.0,0.0
AURP12,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,826259.66,0.0,0.0
CGOS16,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,513668.3,0.0,0.0
CPLD29,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,731447.88,0.0,0.0
NEOE16,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,516069.65,0.0,0.0
CMGD28,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,35146.28,0.0,0.0
ARTR19,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,191215.62,0.0,0.0
ELET14,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,999440.07,0.0,0.0
MRSAB1,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,309848.34,0.0,0.0
TAEEC4,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,302705.34,0.0,0.0
CMGDB1,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,526677.22,0.0,0.0
ELET16,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,539870.59,0.0,0.0
EQMAA2,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,139954.86,0.0,0.0
MRSAC2,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,445674.42,0.0,0.0
PALFB3,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,620004.83,0.0,0.0
TRPLA4,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,506666.85,0.0,0.0
TRPLB4,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,441011.95,0.0,0.0
VALEB0,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,1071310.59,0.0,0.0
ALGTA4,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,377373.21,0.0,0.0
CEEBB7,53.180.845/0001-72,BB TROPICAL INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM,Debênture simples,1026302.62,0.0,0.0
