codigo,cnpj,fundo,tipo,vl_pos,vl_compra,vl_venda
ENEVB0,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,2441131.91,0.0,0.0
ENEVA4,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,3494380.69,0.0,0.0
EGIEB4,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,727187.93,0.0,0.0
EGIEA4,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,941955.95,0.0,0.0
EGIEA6,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,1460827.4,0.0,0.0
ENTV13,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,3270223.91,0.0,0.0
EPRL12,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,427346.37,0.0,0.0
GASC15,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,134287.34,0.0,0.0
GASC25,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,944698.06,0.0,0.0
GASC16,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,958846.15,0.0,0.0
GASC18,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,591523.95,0.0,0.0
GASC28,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,427745.08,0.0,0.0
IVIAA0,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,2931685.56,0.0,0.0
IPIPA5,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,414479.17,0.0,0.0
ITPO15,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,951181.94,0.0,0.0
KLBNA5,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,776900.07,0.0,0.0
MRSAA2,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,1691339.6,0.0,0.0
MRSAB2,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,1336624.95,0.0,0.0
MRSAC2,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,1796700.29,0.0,0.0
MRSAB3,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,1372894.75,0.0,0.0
CNRD12,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,575828.2,0.0,0.0
NTSDA1,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,5092632.25,0.0,0.0
PETR28,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,1062737.09,0.0,0.0
CRCF12,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,910201.75,0.0,0.0
ROTY13,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,350918.9,0.0,0.0
RUMOA4,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,29043.55,0.0,0.0
RUMOA2,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,36773.86,0.0,0.0
SBSPE3,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,2122785.05,0.0,0.0
SBSPF3,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,1391528.64,0.0,0.0
SBSPI8,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,234556.55,0.0,0.0
SBSPJ8,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,3027263.91,0.0,0.0
RISP24,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,654230.48,0.0,0.0
RIS424,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,140116.35,0.0,0.0
TSSG21,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,289271.77,0.0,0.0
TRGP13,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,2052690.17,0.0,0.0
TAEEA7,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,103216.04,0.0,0.0
TAEEB8,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,289872.65,0.0,0.0
TRRG12,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,2652135.48,0.0,0.0
USAS12,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,210983.67,0.0,0.0
USAS22,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,209565.31,0.0,0.0
VLIM15,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,638232.83,0.0,0.0
VLIM17,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,1105112.27,0.0,0.0
VLIM27,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,1176971.17,0.0,0.0
AURE12,56.504.692/0001-60,FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV,Debênture simples,1354325.1,0.0,0.0
EDPA11,56.544.536/0001-22,UNIVERSO FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,110652.82,0.0,0.0
MRSAB3,56.544.536/0001-22,UNIVERSO FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,2526571.23,0.0,0.0
CGOS28,56.544.536/0001-22,UNIVERSO FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,181053.67,0.0,0.0
ACRC21,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,116694.41,0.0,0.0
CESPA3,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,17276.33,0.0,0.0
CJEN13,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,63150.9,0.0,0.0
EGIEB5,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,27664.76,0.0,0.0
ENEVB4,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,427163.0,0.0,0.0
ENMTC4,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,18999.0,0.0,0.0
MRSAA1,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,8524.56,0.0,0.0
MRSAC2,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,64533.71,0.0,0.0
NNAE12,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,42325.38,0.0,0.0
QUAT13,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,59097.49,0.0,0.0
RALM11,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,115187.27,0.0,0.0
RISP12,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,116.51,0.0,0.0
TBSP22,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,82934.65,0.0,0.0
UNEG11,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,116963.43,0.0,0.0
VIALA5,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,197146.15,0.0,0.0
VLIM27,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,81513.21,0.0,0.0
ATII12,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,47479.03,0.0,0.0
CBOH11,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,12077.01,0.0,0.0
CERR18,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,133244.15,0.0,0.0
CGOS28,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,583847.22,0.0,0.0
CLIS13,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,98180.23,0.0,0.0
COMT11,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,75551.79,0.0,0.0
CPFPB0,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,81288.22,0.0,0.0
CPIS14,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,22318.45,0.0,0.0
CPIS15,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,24751.02,0.0,0.0
DESK18,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,17687.61,0.0,0.0
EKTRB6,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,111273.56,0.0,0.0
ENMTD2,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,31455.12,0.0,0.0
FRAG16,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,5184.89,0.0,0.0
HSBH11,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,10777.12,0.0,0.0
IRJS14,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,119578.53,0.0,0.0
IRJS15,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,66100.5,0.0,0.0
ISAEB8,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,6375.77,0.0,0.0
OMGE41,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,14289.97,0.0,0.0
PALFB3,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,12557.06,0.0,0.0
PALFB6,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,20625.37,0.0,0.0
SDOM12,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,33230.17,0.0,0.0
TRPLA7,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,5629.54,0.0,0.0
ENAT24,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,32943.37,0.0,0.0
GASC16,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,170806.6,0.0,0.0
ISAEC2,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,30308.33,0.0,0.0
ITPE13,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,103033.3,0.0,0.0
MRSAA2,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,57965.13,0.0,0.0
MRSAA4,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,11337.39,0.0,0.0
NMCH11,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,137527.75,0.0,0.0
OMGE12,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,6557.71,0.0,0.0
QMCT14,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,65601.08,0.0,0.0
BION17,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,25909.96,0.0,0.0
BRST15,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,23173.48,0.0,0.0
CESPA2,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,9122.19,0.0,0.0
CMGDB4,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,10584.84,0.0,0.0
CPFPA7,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,17603.62,0.0,0.0
CPLD37,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,15628.16,0.0,0.0
CPLDC0,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,162616.55,0.0,0.0
CRCF12,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,189906.29,0.0,0.0
CRNP13,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,130285.38,0.0,0.0
CRTR12,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,66481.9,0.0,0.0
CTNSA3,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,6027.57,0.0,0.0
MOTVB9,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,42904.67,0.0,0.0
PAXA12,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,82451.23,0.0,0.0
SBSPK8,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,467828.43,0.0,0.0
TSSG14,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,48260.52,0.0,0.0
UHSM12,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,215523.8,0.0,0.0
AESLA8,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,50388.23,0.0,0.0
AESLA9,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,199154.31,0.0,0.0
CGOSA0,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,23331.17,0.0,0.0
COMR14,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,190684.8,0.0,0.0
CPLD29,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,22456.28,0.0,0.0
CRNP23,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,32499.7,0.0,0.0
ECRD14,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,30715.84,0.0,0.0
GASC15,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,111266.65,0.0,0.0
HGLB23,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,72715.2,0.0,0.0
MGPRA0,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,190259.57,0.0,0.0
AESOA1,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,8360.59,0.0,0.0
BCPSA7,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,188433.33,0.0,0.0
CART13,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,285288.78,0.0,0.0
CPFPB1,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,40412.56,0.0,0.0
ENAT13,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,28662.57,0.0,0.0
ENAT14,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,28674.96,0.0,0.0
ENGIC0,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,6947.71,0.0,0.0
ENTV13,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,367709.81,0.0,0.0
GASC28,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,80763.06,0.0,0.0
ISAED1,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,189213.85,0.0,0.0
NTSDA0,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,102997.2,0.0,0.0
STRZ11,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,14267.56,0.0,0.0
TRGP13,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,448172.38,0.0,0.0
VLIM28,56.544.725/0001-03,CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA,Debênture simples,246419.49,0.0,0.0
